,Temperature,Pressure,Fraction_B,Liq_B,Vap_B
63,350.0,153333.33333333334,0.6333333333333333,0.6333332995473384,0.7978920985726144
64,350.0,153333.33333333334,0.6777777777777778,0.6777777412472508,0.8283249851737897
65,350.0,153333.33333333334,0.7222222222222222,0.7222221827298133,0.8568274496119863
66,350.0,153333.33333333334,0.7666666666666666,0.766666623978926,0.8835582125667918
67,350.0,153333.33333333334,0.8111111111111111,0.8111110649818132,0.9086610006313198
68,350.0,153333.33333333334,0.8555555555555556,0.8555555057383349,0.9322661581164348
69,350.0,153333.33333333334,0.9,0.8999999462963854,0.954492074245313
70,350.0,155555.55555555556,0.5,0.499999973817006,0.6927212884621217
71,350.0,155555.55555555556,0.5444444444444444,0.5444444161387916,0.7301081621405001
72,350.0,155555.55555555556,0.5888888888888889,0.5888888582982584,0.7649823196052328
73,350.0,155555.55555555556,0.6333333333333333,0.6333333002818626,0.797558523064547
74,350.0,155555.55555555556,0.6777777777777778,0.677777742075178,0.8280304845436675
75,350.0,155555.55555555556,0.7222222222222222,0.7222221836634155,0.8565731676222379
76,350.0,155555.55555555556,0.7666666666666666,0.766666625032315,0.8833448249245405
77,350.0,155555.55555555556,0.8111111111111111,0.8111110661713226,0.9084888017776804
78,350.0,155555.55555555556,0.8555555555555556,0.8555555070828907,0.9321351333423138
79,350.0,155555.55555555556,0.9,0.899999947818007,0.9544019595936472
80,350.0,157777.77777777778,0.5,0.4999999743068569,0.6922892080032363
81,350.0,157777.77777777778,0.5444444444444444,0.5444444166901371,0.7297073037720406
82,350.0,157777.77777777778,0.5888888888888889,0.588888858918646,0.7646159200548759
83,350.0,157777.77777777778,0.6333333333333333,0.6333333009798764,0.7972289803978592
84,350.0,157777.77777777778,0.6777777777777778,0.6777777428606675,0.827739506941207
85,350.0,157777.77777777778,0.7222222222222222,0.722222184547605,0.8563218971500254
86,350.0,157777.77777777778,0.7666666666666666,0.766666626028049,0.883133940484585
87,350.0,157777.77777777778,0.8111111111111111,0.8111110672934567,0.9083186047243068
88,350.0,157777.77777777778,0.8555555555555556,0.8555555083485339,0.9320056186646252
89,350.0,157777.77777777778,0.9,0.8999999492470515,0.9543128750762953
90,350.0,160000.0,0.5,0.4999999747750769,0.6918624585687893
91,350.0,160000.0,0.5444444444444444,0.5444444172163707,0.7293113307223098
92,350.0,160000.0,0.5888888888888889,0.588888859509923,0.7642539338860583
93,350.0,160000.0,0.6333333333333333,0.6333333016441518,0.7969033631927928
94,350.0,160000.0,0.6777777777777778,0.6777777436070012,0.8274519588998728
95,350.0,160000.0,0.7222222222222222,0.7222221853862417,0.8560735585654298
96,350.0,160000.0,0.7666666666666666,0.7666666269708129,0.8829254932611766
97,350.0,160000.0,0.8111111111111111,0.8111110683538338,0.9081503568522968
98,350.0,160000.0,0.8555555555555556,0.8555555095421074,0.931877574493288
99,350.0,160000.0,0.9,0.8999999505917963,0.9542247937519744
100,351.0204081632653,140000.0,0.5,0.4999999684190549,0.6959083746255742
101,351.0204081632653,140000.0,0.5444444444444444,0.5444444100068427,0.7330630458211285
102,351.0204081632653,140000.0,0.5888888888888889,0.5888888513296576,0.7676815599371875
103,351.0204081632653,140000.0,0.6333333333333333,0.6333332923575097,0.7999848610816466
104,351.0204081632653,140000.0,0.6777777777777778,0.6777777330562794,0.8301717329860762
105,351.0204081632653,140000.0,0.7222222222222222,0.7222221733873857,0.858421289730579
106,351.0204081632653,140000.0,0.7666666666666666,0.7666666133079266,0.884895170121351
107,351.0204081632653,140000.0,0.8111111111111111,0.8111110527721707,0.9097394716024332
108,351.0204081632653,140000.0,0.8555555555555556,0.855555491739493,0.9330864555546532
109,351.0204081632653,140000.0,0.9,0.8999999302076357,0.9550560521337866
110,351.0204081632653,142222.22222222222,0.5,0.4999999691686854,0.6954344591534753
111,351.0204081632653,142222.22222222222,0.5444444444444444,0.5444444108638344,0.7326238707775435
112,351.0204081632653,142222.22222222222,0.5888888888888889,0.5888888523100899,0.7672805623883935
113,351.0204081632653,142222.22222222222,0.6333333333333333,0.6333332934802685,0.7996245594154145
114,351.0204081632653,142222.22222222222,0.6777777777777778,0.6777777343436856,0.8298538934091535
115,351.0204081632653,142222.22222222222,0.7222222222222222,0.7222221748659778,0.8581470641571511
116,351.0204081632653,142222.22222222222,0.7666666666666666,0.7666666150093241,0.8846652103630236
117,351.0204081632653,142222.22222222222,0.8111111111111111,0.8111110547345454,0.9095540239239508
118,351.0204081632653,142222.22222222222,0.8555555555555556,0.855555494009116,0.9329454389567926
119,351.0204081632653,142222.22222222222,0.9,0.8999999328409686,0.9549591231442712
120,351.0204081632653,144444.44444444444,0.5,0.4999999698774433,0.6949670553902215
121,351.0204081632653,144444.44444444444,0.5444444444444444,0.5444444116723658,0.732190657473044
122,351.0204081632653,144444.44444444444,0.5888888888888889,0.5888888532329394,0.7668849460495343
123,351.0204081632653,144444.44444444444,0.6333333333333333,0.6333332945345178,0.7992690402782323
124,351.0204081632653,144444.44444444444,0.6777777777777778,0.6777777355493829,0.8295402291680481
125,351.0204081632653,144444.44444444444,0.7222222222222222,0.7222221762468463,0.8578764056520398
126,351.0204081632653,144444.44444444444,0.7666666666666666,0.7666666165935293,0.8844382140200532
127,351.0204081632653,144444.44444444444,0.8111111111111111,0.8111110565557624,0.9093709449223318
128,351.0204081632653,144444.44444444444,0.8555555555555556,0.8555554961079285,0.932806208410486
129,351.0204081632653,144444.44444444444,0.9,0.8999999352665802,0.9548634120213276
130,351.0204081632653,146666.66666666666,0.5,0.4999999705485833,0.6945059716201591
131,351.0204081632653,146666.66666666666,0.5444444444444444,0.5444444124364398,0.7317632311884097
132,351.0204081632653,146666.66666666666,0.5888888888888889,0.5888888541032629,0.7664945538823474
133,351.0204081632653,146666.66666666666,0.6333333333333333,0.6333332955264649,0.7989181646482357
134,351.0204081632653,146666.66666666666,0.6777777777777778,0.6777777366811287,0.8292306193289043
135,351.0204081632653,146666.66666666666,0.7222222222222222,0.7222221775395639,0.8576092112430677
136,351.0204081632653,146666.66666666666,0.7666666666666666,0.7666666180723962,0.8842140958092016
137,351.0204081632653,146666.66666666666,0.8111111111111111,0.8111110582506986,0.909190166624003
138,351.0204081632653,146666.66666666666,0.8555555555555556,0.8555554980546957,0.9326687127971108
139,351.0204081632653,146666.66666666666,0.9,0.8999999375083063,0.9547688839951276
140,351.0204081632653,148888.88888888888,0.5,0.4999999711850999,0.6940510245733169
141,351.0204081632653,148888.88888888888,0.5444444444444444,0.5444444131597705,0.7313414248784076
142,351.0204081632653,148888.88888888888,0.5888888888888889,0.5888888549254514,0.7661092357268232
143,351.0204081632653,148888.88888888888,0.6333333333333333,0.6333332964615922,0.798571799577309
144,351.0204081632653,148888.88888888888,0.6777777777777778,0.6777777377454991,0.8289249482289339
145,351.0204081632653,148888.88888888888,0.7222222222222222,0.7222221787523893,0.8573453824365738
146,351.0204081632653,148888.88888888888,0.7666666666666666,0.7666666194562334,0.8839927741489138
147,351.0204081632653,148888.88888888888,0.8111111111111111,0.8111110598321779,0.9090116240001656
148,351.0204081632653,148888.88888888888,0.8555555555555556,0.8555554998655279,0.932532903208602
149,351.0204081632653,148888.88888888888,0.9,0.8999999395864923,0.9546755057966144
150,351.0204081632653,151111.11111111112,0.5,0.4999999717896904,0.6936020389335769
151,351.0204081632653,151111.11111111112,0.5444444444444444,0.5444444138455042,0.7309250787257221
152,351.0204081632653,151111.11111111112,0.5888888888888889,0.5888888557034652,0.7657288479025005
153,351.0204081632653,151111.11111111112,0.6333333333333333,0.6333332973446908,0.798229817839547
154,351.0204081632653,151111.11111111112,0.6777777777777778,0.6777777387485032,0.8286231051720184
155,351.0204081632653,151111.11111111112,0.7222222222222222,0.7222221798926497,0.8570848249590878
156,351.0204081632653,151111.11111111112,0.7666666666666666,0.7666666207539857,0.8837741709461552
157,351.0204081632653,151111.11111111112,0.8111111111111111,0.8111110613113434,0.908835254797508
158,351.0204081632653,151111.11111111112,0.8555555555555556,0.8555555015543578,0.9323987328205662
159,351.0204081632653,151111.11111111112,0.9,0.8999999415185416,0.9545832455714904
160,351.0204081632653,153333.33333333334,0.5,0.4999999723647264,0.6931588468822174
161,351.0204081632653,153333.33333333334,0.5444444444444444,0.5444444144966594,0.7305140397273223
162,351.0204081632653,153333.33333333334,0.5888888888888889,0.5888888564408953,0.7653532528381888
163,351.0204081632653,153333.33333333334,0.6333333333333333,0.633333298180071,0.7978920976049365
164,351.0204081632653,153333.33333333334,0.6777777777777778,0.6777777396953923,0.8283249841458403
165,351.0204081632653,153333.33333333334,0.7222222222222222,0.7222221809667275,0.8568274485174531
166,351.0204081632653,153333.33333333334,0.7666666666666666,0.7666666219735937,0.8835582113984581
167,351.0204081632653,153333.33333333334,0.8111111111111111,0.811111062697945,0.9086609993809016
168,351.0204081632653,153333.33333333334,0.8555555555555556,0.855555503133204,0.9322661567743352
169,351.0204081632653,153333.33333333334,0.9,0.8999999433195504,0.9544920728003744
170,351.0204081632653,155555.55555555556,0.5,0.4999999729123975,0.6927212876740122
171,351.0204081632653,155555.55555555556,0.5444444444444444,0.544444415115791,0.7301081613097327
172,351.0204081632653,155555.55555555556,0.5888888888888889,0.5888888571408238,0.7649823187278377
173,351.0204081632653,155555.55555555556,0.6333333333333333,0.6333332989715597,0.7975585221360701
174,351.0204081632653,155555.55555555556,0.6777777777777778,0.6777777405907807,0.8280304835590736
175,351.0204081632653,155555.55555555556,0.7222222222222222,0.7222221819803332,0.8565731665758178
176,351.0204081632653,155555.55555555556,0.7666666666666666,0.7666666231219984,0.8833448238097923
177,351.0204081632653,155555.55555555556,0.8111111111111111,0.8111110640005029,0.9084888005871418
178,351.0204081632653,155555.55555555556,0.8555555555555556,0.8555555046126192,0.9321351320674068
179,351.0204081632653,155555.55555555556,0.9,0.8999999450024968,0.9544019582244396
180,351.0204081632653,157777.77777777778,0.5,0.499999973434628,0.6922892072427635
181,351.0204081632653,157777.77777777778,0.5444444444444444,0.544444415705258,0.7297073029715025
182,351.0204081632653,157777.77777777778,0.5888888888888889,0.588888857806154,0.7646159192106528
183,351.0204081632653,157777.77777777778,0.6333333333333333,0.633333299722588,0.7972289795058696
184,351.0204081632653,157777.77777777778,0.6777777777777778,0.6777777414388517,0.8277395059968758
185,351.0204081632653,157777.77777777778,0.7222222222222222,0.7222221829385019,0.8563218961481598
186,351.0204081632653,157777.77777777778,0.7666666666666666,0.7666666242053556,0.8831339394192973
187,351.0204081632653,157777.77777777778,0.8111111111111111,0.8111110652265369,0.9083186035888692
188,351.0204081632653,157777.77777777778,0.8555555555555556,0.8555555060018086,0.9320056174513356
189,351.0204081632653,157777.77777777778,0.9,0.8999999465787801,0.9543128737762778
190,351.0204081632653,160000.0,0.5,0.49999997393323,0.6918624578342619
191,351.0204081632653,160000.0,0.5444444444444444,0.5444444162672031,0.7293113299500984
192,351.0204081632653,160000.0,0.5888888888888889,0.5888888584394185,0.7642539330728462
193,351.0204081632653,160000.0,0.6333333333333333,0.6333333004362758,0.7969033623348404
194,351.0204081632653,160000.0,0.6777777777777778,0.6777777422433477,0.8274519579929789
195,351.0204081632653,160000.0,0.7222222222222222,0.7222221838457239,0.8560735576049012
196,351.0204081632653,160000.0,0.7666666666666666,0.7666666252290808,0.882925492241645
197,351.0204081632653,160000.0,0.8111111111111111,0.8111110663827246,0.908150355767696
198,351.0204081632653,160000.0,0.8555555555555556,0.8555555073089024,0.931877573336672
199,351.0204081632653,160000.0,0.9,0.8999999480583244,0.9542247925153652
200,352.0408163265306,140000.0,0.5,0.4999999671138814,0.6959083734949001
201,352.0408163265306,140000.0,0.5444444444444444,0.5444444085050001,0.7330630446097809
202,352.0408163265306,140000.0,0.5888888888888889,0.5888888495989352,0.7676815586355449
203,352.0408163265306,140000.0,0.6333333333333333,0.633333290359531,0.7999848596784607
204,352.0408163265306,140000.0,0.6777777777777778,0.6777777307451531,0.8301717314681929
205,352.0408163265306,140000.0,0.7222222222222222,0.7222221707078281,0.8584212880824895
206,352.0408163265306,140000.0,0.7666666666666666,0.7666666101928562,0.8848951683245582
207,352.0408163265306,140000.0,0.8111111111111111,0.8111110491397405,0.90973946963482
208,352.0408163265306,140000.0,0.8555555555555556,0.8555554874888606,0.9330864533894536
209,352.0408163265306,140000.0,0.9,0.899999925213488,0.9550560497383102
210,352.0408163265306,142222.22222222222,0.5,0.4999999679232761,0.6954344580736427
211,352.0408163265306,142222.22222222222,0.5444444444444444,0.5444444094341669,0.7326238696232396
212,352.0408163265306,142222.22222222222,0.5888888888888889,0.5888888506666512,0.7672805611509242
213,352.0408163265306,142222.22222222222,0.6333333333333333,0.6333332915881658,0.7996245580848048
214,352.0408163265306,142222.22222222222,0.6777777777777778,0.6777777321613413,0.8298538919737413
215,352.0408163265306,142222.22222222222,0.7222222222222222,0.7222221723435934,0.8581470626032356
216,352.0408163265306,142222.22222222222,0.7666666666666666,0.7666666120869392,0.8846652086744456
217,352.0408163265306,142222.22222222222,0.8111111111111111,0.8111110513393264,0.9095540220814242
218,352.0408163265306,142222.22222222222,0.8555555555555556,0.8555554900520361,0.9329454369371776
219,352.0408163265306,142222.22222222222,0.9,0.8999999282122729,0.9549591209195238
220,352.0408163265306,144444.44444444444,0.5,0.4999999686872037,0.6949670543573717
221,352.0408163265306,144444.44444444444,0.5444444444444444,0.5444444103090502,0.7321906563712014
222,352.0408163265306,144444.44444444444,0.5888888888888889,0.5888888516695109,0.7668849448709515
223,352.0408163265306,144444.44444444444,0.6333333333333333,0.6333332927391168,0.7992690390139701
224,352.0408163265306,144444.44444444444,0.6777777777777778,0.6777777334842084,0.8295402278077105
225,352.0408163265306,144444.44444444444,0.7222222222222222,0.7222221738668405,0.8578764041835029
226,352.0408163265306,144444.44444444444,0.7666666666666666,0.7666666138447502,0.8844382124290749
227,352.0408163265306,144444.44444444444,0.8111111111111111,0.8111110533731475,0.9093709431920376
228,352.0408163265306,144444.44444444444,0.8555555555555556,0.855555492412449,0.9328062065207532
229,352.0408163265306,144444.44444444444,0.9,0.8999999309615189,0.9548634099479402
230,352.0408163265306,146666.66666666666,0.5,0.4999999694093833,0.6945059706308012
231,352.0408163265306,146666.66666666666,0.5444444444444444,0.5444444111343718,0.7317632301350242
232,352.0408163265306,146666.66666666666,0.5888888888888889,0.5888888526134017,0.7664945527579321
233,352.0408163265306,146666.66666666666,0.6333333333333333,0.633333293819638,0.7989181634447836
234,352.0408163265306,146666.66666666666,0.6777777777777778,0.6777777347228161,0.8292306180371174
235,352.0408163265306,146666.66666666666,0.7222222222222222,0.7222221752889024,0.8576092098521773
236,352.0408163265306,146666.66666666666,0.7666666666666666,0.7666666154806671,0.8842140943066049
237,352.0408163265306,146666.66666666666,0.8111111111111111,0.811111055259471,0.9091901649948452
238,352.0408163265306,146666.66666666666,0.8555555555555556,0.8555554945934684,0.9326687110237974
239,352.0408163265306,146666.66666666666,0.9,0.8999999334913483,0.9547688820566302
240,352.0408163265306,148888.88888888888,0.5,0.4999999700932726,0.6940510236243317
241,352.0408163265306,148888.88888888888,0.5444444444444444,0.5444444119143051,0.7313414238698376
242,352.0408163265306,148888.88888888888,0.5888888888888889,0.5888888535034329,0.7661092346523934
243,352.0408163265306,148888.88888888888,0.6333333333333333,0.633333294836132,0.7985717984297727
244,352.0408163265306,148888.88888888888,0.6777777777777778,0.6777777358850416,0.8289249469999672
245,352.0408163265306,148888.88888888888,0.7222222222222222,0.7222221766196855,0.857345381116542
246,352.0408163265306,148888.88888888888,0.7666666666666666,0.7666666170070927,0.8839927727266316
247,352.0408163265306,148888.88888888888,0.8111111111111111,0.8111110570139264,0.9090116224625072
248,352.0408163265306,148888.88888888888,0.8555555555555556,0.855555496614968,0.9325329015401076
249,352.0408163265306,148888.88888888888,0.9,0.8999999358272137,0.954675503978901
250,352.0408163265306,151111.11111111112,0.5,0.4999999707418886,0.6936020380221323
251,352.0408163265306,151111.11111111112,0.5444444444444444,0.5444444126525863,0.7309250777587672
252,352.0408163265306,151111.11111111112,0.5888888888888889,0.588888854344151,0.7657288468742971
253,352.0408163265306,151111.11111111112,0.6333333333333333,0.6333332957941948,0.7982298167435459
254,352.0408163265306,151111.11111111112,0.6777777777777778,0.6777777369778678,0.8286231040007586
255,352.0408163265306,151111.11111111112,0.7222222222222222,0.7222221778678106,0.8570848237039259
256,352.0408163265306,151111.11111111112,0.7666666666666666,0.7666666184347766,0.8837741695971216
257,352.0408163265306,151111.11111111112,0.8111111111111111,0.8111110586500343,0.9088352533429388
258,352.0408163265306,151111.11111111112,0.8555555555555556,0.8555554984940048,0.9323987312468036
259,352.0408163265306,151111.11111111112,0.9,0.899999937990802,0.954583243862418
260,352.0408163265306,153333.33333333334,0.5,0.4999999713579347,0.6931588460057604
261,352.0408163265306,153333.33333333334,0.5444444444444444,0.5444444133525048,0.7305140387990244
262,352.0408163265306,153333.33333333334,0.5888888888888889,0.588888855139618,0.7653532518528031
263,352.0408163265306,153333.33333333334,0.6333333333333333,0.633333296698783,0.7978920965565822
264,352.0408163265306,153333.33333333334,0.6777777777777778,0.6777777380074296,0.8283249830277416
265,352.0408163265306,153333.33333333334,0.7222222222222222,0.7222221790408759,0.8568274473218607
266,352.0408163265306,153333.33333333334,0.7666666666666666,0.7666666197731135,0.8835582101164244
267,352.0408163265306,153333.33333333334,0.8111111111111111,0.811111060179467,0.9086609980020364
268,352.0408163265306,153333.33333333334,0.8555555555555556,0.8555555002452645,0.9322661552865328
269,352.0408163265306,153333.33333333334,0.9,0.8999999400006632,0.954492071189411
270,352.0408163265306,155555.55555555556,0.5,0.4999999719438702,0.6927212868302284
271,352.0408163265306,155555.55555555556,0.5444444444444444,0.5444444140170203,0.7301081604174202
272,352.0408163265306,155555.55555555556,0.5888888888888889,0.5888888558934541,0.7649823177822627
273,352.0408163265306,155555.55555555556,0.6333333333333333,0.6333332975543705,0.7975585211318548
274,352.0408163265306,155555.55555555556,0.6777777777777778,0.6777777389791249,0.8280304824900876
275,352.0408163265306,155555.55555555556,0.7222222222222222,0.7222221801455075,0.8565731654350665
276,352.0408163265306,155555.55555555556,0.7666666666666666,0.7666666210303604,0.8833448225892387
277,352.0408163265306,155555.55555555556,0.8111111111111111,0.8111110616124814,0.9084887992774892
278,352.0408163265306,155555.55555555556,0.8555555555555556,0.8555555018814959,0.932135130657872
279,352.0408163265306,155555.55555555556,0.9,0.8999999418727539,0.9544019567024168
280,352.0408163265306,157777.77777777778,0.5,0.4999999725018939,0.6922892064295494
281,352.0408163265306,157777.77777777778,0.5444444444444444,0.5444444146488396,0.7297073021128025
282,352.0408163265306,157777.77777777778,0.5888888888888889,0.588888856608947,0.7646159183021362
283,352.0408163265306,157777.77777777778,0.6333333333333333,0.6333332983648876,0.7972289785426346
284,352.0408163265306,157777.77777777778,0.6777777777777778,0.6777777398978296,0.8277395049733616
285,352.0408163265306,157777.77777777778,0.7222222222222222,0.7222221811876229,0.8563218950580256
286,352.0408163265306,157777.77777777778,0.7666666666666666,0.7666666222137498,0.8831339382553006
287,352.0408163265306,157777.77777777778,0.8111111111111111,0.8111110629580258,0.9083186023426728
288,352.0408163265306,157777.77777777778,0.8555555555555556,0.8555555034137843,0.9320056161132916
289,352.0408163265306,157777.77777777778,0.9,0.8999999436209286,0.9543128723351684
290,352.0408163265306,160000.0,0.5,0.4999999730340312,0.6918624570496912
291,352.0408163265306,160000.0,0.5444444444444444,0.5444444152503675,0.7293113291228353
292,352.0408163265306,160000.0,0.5888888888888889,0.5888888572889623,0.7642539321988908
293,352.0408163265306,160000.0,0.6333333333333333,0.6333332991338405,0.7969033614097307
294,352.0408163265306,160000.0,0.6777777777777778,0.6777777407677602,0.8274519570116498
295,352.0408163265306,160000.0,0.7222222222222222,0.7222221821724866,0.8560735565616023
296,352.0408163265306,160000.0,0.7666666666666666,0.7666666233296873,0.8829254911298229
297,352.0408163265306,160000.0,0.8111111111111111,0.8111110642239773,0.9081503545798436
298,352.0408163265306,160000.0,0.8555555555555556,0.8555555048518637,0.931877572064129
299,352.0408163265306,160000.0,0.9,0.899999945257216,0.9542247911481152
300,353.0612244897959,140000.0,0.5,0.4999999656973888,0.6959083722677842
301,353.0612244897959,140000.0,0.5444444444444444,0.5444444068676165,0.7330630432891082
302,353.0612244897959,140000.0,0.5888888888888889,0.5888888477026943,0.7676815572094062
303,353.0612244897959,140000.0,0.6333333333333333,0.633333288158756,0.7999848581328427
304,353.0612244897959,140000.0,0.6777777777777778,0.6777777281846401,0.83017172978652
305,353.0612244897959,140000.0,0.7222222222222222,0.7222221677202575,0.8584212862449455
306,353.0612244897959,140000.0,0.7666666666666666,0.7666666066956063,0.8848951663073064
307,353.0612244897959,140000.0,0.8111111111111111,0.8111110450304345,0.9097394674088886
308,353.0612244897959,140000.0,0.8555555555555556,0.8555554826395122,0.9330864509192738
309,353.0612244897959,140000.0,0.9,0.8999999194623008,0.9550560469797162
310,353.0612244897959,142222.22222222222,0.5,0.4999999665741722,0.6954344569039153
311,353.0612244897959,142222.22222222222,0.5444444444444444,0.5444444078786529,0.7326238683673111
312,353.0612244897959,142222.22222222222,0.5888888888888889,0.588888848870203,0.7672805597982334
313,353.0612244897959,142222.22222222222,0.6333333333333333,0.6333332895093644,0.7996245566228912
314,353.0612244897959,142222.22222222222,0.6777777777777778,0.6777777297504394,0.8298538903879815
315,353.0612244897959,142222.22222222222,0.7222222222222222,0.7222221695403507,0.8581470608762777
316,353.0612244897959,142222.22222222222,0.7666666666666666,0.7666666088178489,0.8846652067855305
317,353.0612244897959,142222.22222222222,0.8111111111111111,0.8111110475140391,0.9095540200055144
318,353.0612244897959,142222.22222222222,0.8555555555555556,0.8555554855584804,0.932945434643764
319,353.0612244897959,142222.22222222222,0.9,0.8999999229101012,0.9549591183710688
320,353.0612244897959,144444.44444444444,0.5,0.4999999674001195,0.6949670532405009
321,353.0612244897959,144444.44444444444,0.5444444444444444,0.5444444088286554,0.7321906551747327
322,353.0612244897959,144444.44444444444,0.5888888888888889,0.5888888499642458,0.7668849435854161
323,353.0612244897959,144444.44444444444,0.6333333333333333,0.6333332907712774,0.799269037628277
324,353.0612244897959,144444.44444444444,0.6777777777777778,0.6777777312088248,0.8295402263089175
325,353.0612244897959,144444.44444444444,0.7222222222222222,0.7222221712297109,0.8578764025563077
326,353.0612244897959,144444.44444444444,0.7666666666666666,0.7666666107801878,0.8844382106553235
327,353.0612244897959,144444.44444444444,0.8111111111111111,0.8111110498009743,0.9093709412499486
328,353.0612244897959,144444.44444444444,0.8555555555555556,0.8555554882338944,0.9328062043839908
329,353.0612244897959,144444.44444444444,0.9,0.8999999260539573,0.9548634075843748
330,353.0612244897959,146666.66666666666,0.5,0.4999999681795783,0.6945059695627465
331,353.0612244897959,146666.66666666666,0.5444444444444444,0.5444444097231054,0.7317632289932896
