,Temperature,Pressure,Fraction_B,Liq_B,Vap_B,Train_Liq_B,Train_Vap_B
2809,378.57142857142856,140000.0,0.9,0.7933539046722848,0.9000000001491977,0.7955272680617554,0.8982209710463399
611,356.1224489795918,142222.22222222222,0.5444444444444444,0.5444444022660184,0.73262386383568,0.5424296885459261,0.734042538471978
3808,388.7755102040816,140000.0,0.8555555555555556,0.717578713735789,0.855555555639957,0.7246190573798315,0.8583837499162154
3098,380.6122448979592,160000.0,0.8555555555555556,0.7213919038903718,0.855555555863216,0.7265904670022376,0.8597985364241936
1780,367.3469387755102,157777.77777777778,0.5,0.4999999423320849,0.6922891801253268,0.4941856872011131,0.6932326702649934
1022,360.2040816326531,144444.44444444444,0.5888888888888889,0.5888888316764891,0.7668849297991329,0.5874236839411178,0.7684519766367155
747,357.1428571428572,148888.88888888888,0.8111111111111111,0.8111110366215905,0.9090116113362566,0.8122352406082893,0.9115237506555776
2682,376.530612244898,157777.77777777778,0.5888888888888889,0.5888885104528431,0.76461565561885,0.5911918757900034,0.7683610588173726
1818,368.36734693877554,142222.22222222222,0.8555555555555556,0.8448332782267988,0.9274326985036688,0.8326680215060337,0.9232436054626526
4904,400.0,140000.0,0.6777777777777778,0.4794203433064059,0.6777777778593963,0.48567818330700774,0.6762605754897828
1867,368.36734693877554,153333.33333333334,0.8111111111111111,0.8111108225681368,0.9086608679100312,0.8142351845799795,0.9114028071721498
4799,397.9591836734694,160000.0,0.9,0.7964483096546273,0.90000000005871,0.8007233060511997,0.902753354533163
2581,375.5102040816327,157777.77777777778,0.5444444444444444,0.5444442615742607,0.7297071776889729,0.5446052298697918,0.7323098108308443
871,358.16326530612247,155555.55555555556,0.5444444444444444,0.5444444052272147,0.7301081532793311,0.5422922721988184,0.7317211776221991
3811,388.7755102040816,142222.22222222222,0.5444444444444444,0.3470384334922086,0.5444444447708608,0.3505149387518774,0.5438461152921985
2343,373.4693877551021,148888.88888888888,0.6333333333333333,0.6333328696868162,0.798571498282759,0.6331858317786829,0.8016276231050722
2496,374.48979591836735,160000.0,0.7666666666666666,0.7666563555771635,0.8829194808051931,0.7500067980502638,0.8763003376225588
3063,380.6122448979592,153333.33333333334,0.6333333333333333,0.492565346112453,0.6866479553990052,0.48013486570934394,0.6736972734262395
202,352.0408163265306,140000.0,0.5888888888888889,0.5888888495989352,0.7676815586355449,0.5855908017066136,0.769017934637434
262,352.0408163265306,153333.33333333334,0.5888888888888889,0.588888855139618,0.7653532518528031,0.5840068455166968,0.7663135092403461
584,355.1020408163265,157777.77777777778,0.6777777777777778,0.677777734387802,0.8277395013137496,0.6746599970313953,0.8295114564852393
4662,396.9387755102041,153333.33333333334,0.5888888888888889,0.3905791669838314,0.5888888890391101,0.3934710737038336,0.5893466730279496
1428,364.2857142857143,144444.44444444444,0.8555555555555556,0.8555553139901352,0.9328061152820132,0.8601904418889036,0.9345607583413913
508,355.1020408163265,140000.0,0.8555555555555556,0.8555554705557061,0.9330864447639802,0.8565779015646039,0.9357191197109245
4113,391.83673469387753,142222.22222222222,0.6333333333333333,0.4322748386191679,0.6333333334897148,0.43357603108012166,0.6346458187717602
4037,390.8163265306122,146666.66666666666,0.8111111111111111,0.6508561216035043,0.8111111112075644,0.6577353891655762,0.8140794043306934
2514,375.5102040816327,142222.22222222222,0.6777777777777778,0.5701355233821547,0.7529514040103115,0.5643103672252276,0.7449388980782569
3038,380.6122448979592,146666.66666666666,0.8555555555555556,0.7189070710000899,0.8555555557429925,0.726140760014141,0.8565666140848087
1965,369.3877551020408,153333.33333333334,0.7222222222222222,0.7222220199000351,0.8568273485259404,0.7212446324968367,0.8589336237084402
455,354.0816326530612,151111.11111111112,0.7222222222222222,0.722222173183245,0.8570848208000451,0.720457980343463,0.8595447151373766
206,352.0408163265306,140000.0,0.7666666666666666,0.7666666101928562,0.8848951683245582,0.7661435898152107,0.8878521083823582
4363,393.8775510204082,153333.33333333334,0.6333333333333333,0.4348356444363759,0.6333333334982508,0.4366394439008192,0.6344365070737086
1794,367.3469387755102,160000.0,0.6777777777777778,0.6777776808145861,0.8274519171400724,0.6758281065240841,0.8280855493609333
3149,381.6326530612245,148888.88888888888,0.9,0.7947814717069712,0.9000000001365128,0.7984965686729637,0.8984207352884223
628,356.1224489795918,144444.44444444444,0.8555555555555556,0.8555554716215036,0.9328061958890136,0.8568220483702199,0.9355174025801212
4507,395.9183673469388,140000.0,0.8111111111111111,0.6493696410146707,0.8111111111795875,0.657272667128177,0.8124128579184371
1992,369.3877551020408,160000.0,0.5888888888888889,0.588888801734019,0.7642538899964783,0.5874527826285829,0.7654154245397908
873,358.16326530612247,155555.55555555556,0.6333333333333333,0.6333332858369518,0.797558512828861,0.6311773169208668,0.7992474314825742
1113,361.2244897959184,142222.22222222222,0.6333333333333333,0.6333332606771325,0.7996245363467492,0.6315433607736092,0.8007815883136216
4731,397.9591836734694,146666.66666666666,0.5444444444444444,0.3479983166076926,0.5444444445871298,0.35012067799007796,0.5433233242692498
1202,362.2448979591837,140000.0,0.5888888888888889,0.5888888163073116,0.7676815335974002,0.5871663280949495,0.7688606457250325
245,352.0408163265306,148888.88888888888,0.7222222222222222,0.7222221766196855,0.857345381116542,0.7199035180804921,0.8600055968755251
3342,383.6734693877551,148888.88888888888,0.5888888888888889,0.3896107126817794,0.588888891090093,0.390505353112962,0.5905754875704373
253,352.0408163265306,151111.11111111112,0.6333333333333333,0.6333332957941948,0.7982298167435459,0.628658816702981,0.7996379549798589
2918,379.59183673469386,142222.22222222222,0.8555555555555556,0.7180283981920272,0.8555555557413924,0.7247747794466899,0.856053302709193
390,353.0612244897959,160000.0,0.5,0.4999999720713993,0.691862456209786,0.49531960132713826,0.6937936104266371
4180,391.83673469387753,157777.77777777778,0.5,0.3117632848811665,0.5000000005032983,0.31022234774814417,0.498928237166839
2684,376.530612244898,157777.77777777778,0.6777777777777778,0.6721214255508268,0.8239670676423136,0.6591191111145969,0.8179516029360114
106,351.0204081632653,140000.0,0.7666666666666666,0.7666666133079266,0.884895170121351,0.765919230117071,0.888029387280695
1460,364.2857142857143,153333.33333333334,0.5,0.4999999493217521,0.6931588268222993,0.49482688118829793,0.6941583666421869
3793,387.7551020408163,160000.0,0.6333333333333333,0.4362917330174234,0.6333333338337201,0.43568302295054684,0.6311444520357905
3181,381.6326530612245,157777.77777777778,0.5444444444444444,0.4945345402275299,0.6875032177361232,0.5040038488853497,0.6905786944931973
2357,373.4693877551021,151111.11111111112,0.8111111111111111,0.7275220478425518,0.8603575685035615,0.7260243299931444,0.8564519361193608
2934,379.59183673469386,146666.66666666666,0.6777777777777778,0.4810323451257274,0.677777783955799,0.4872114548740307,0.6824870085716825
1088,360.2040816326531,157777.77777777778,0.8555555555555556,0.85555546643612,0.9320055969953132,0.8564282814043289,0.9342518764420247
3314,383.6734693877551,142222.22222222222,0.6777777777777778,0.4799654698082296,0.6777777781101314,0.48014440655171886,0.6764268151421553
3582,385.7142857142857,157777.77777777778,0.5888888888888889,0.3915226181413502,0.5888888913529763,0.3927857290717586,0.5914040412954898
3470,384.6938775510204,155555.55555555556,0.5,0.3820155862701807,0.5794048266078592,0.3684307889973022,0.5673235332889085
2499,374.48979591836735,160000.0,0.9,0.7964483134308331,0.90000000217909,0.8001533244882475,0.8997513305937632
1932,369.3877551020408,146666.66666666666,0.5888888888888889,0.5888887581134674,0.7664944814371892,0.587581010844679,0.7680037344283444
1119,361.2244897959184,142222.22222222222,0.9,0.8999998140472504,0.9549590660468944,0.9034441065112981,0.9545686457568017
2947,379.59183673469386,148888.88888888888,0.8111111111111111,0.6513369422679739,0.8111111114510923,0.6571811738005596,0.8135692392757949
2344,373.4693877551021,148888.88888888888,0.6777777777777778,0.6777765384466554,0.8289241560030294,0.67012822035229,0.8274930103748461
4603,396.9387755102041,140000.0,0.6333333333333333,0.4317407471792444,0.6333333334401187,0.4343982189033392,0.6335293360159099
829,358.16326530612247,144444.44444444444,0.9,0.8999998856686563,0.9548633881341302,0.9006187474074171,0.9560895663420736
305,353.0612244897959,140000.0,0.7222222222222222,0.7222221677202575,0.8584212862449455,0.7205081711704482,0.8609708121258638
4425,394.8979591836735,144444.44444444444,0.7222222222222222,0.5322295478815902,0.7222222223207038,0.5356497296377014,0.7240486846893311
2724,377.55102040816325,144444.44444444444,0.6777777777777778,0.5199225649355071,0.7119806106273371,0.5116588494145693,0.7025785718440956
2973,379.59183673469386,155555.55555555556,0.6333333333333333,0.5445806513542779,0.7302187854670573,0.5433163872774753,0.7261683826552155
283,352.0408163265306,157777.77777777778,0.6333333333333333,0.6333332983648876,0.7972289785426346,0.6278187287780803,0.7982319835945795
2989,379.59183673469386,157777.77777777778,0.9,0.7961245816263606,0.9000000002262583,0.7979764604967698,0.904224639196777
4525,395.9183673469388,144444.44444444444,0.7222222222222222,0.5322295478751006,0.7222222223153466,0.5363107812746352,0.7237263766800079
3370,383.6734693877551,155555.55555555556,0.5,0.4129313281129924,0.6112594630556419,0.41111256741538327,0.6063763983630197
139,351.0204081632653,146666.66666666666,0.9,0.8999999375083063,0.9547688839951276,0.898784013438256,0.95709942679845
866,358.16326530612247,153333.33333333334,0.7666666666666666,0.7666666002185154,0.8835581987236201,0.7667831613301248,0.8856436082265786
946,359.18367346938777,148888.88888888888,0.7666666666666666,0.7666665888844132,0.883992756394948,0.7667956473123825,0.885898405957756
3123,381.6326530612245,144444.44444444444,0.6333333333333333,0.4328013283941045,0.633333334693858,0.4326644661974659,0.6327438543365365
4512,395.9183673469388,142222.22222222222,0.5888888888888889,0.3881078802595888,0.5888888890224363,0.39037553769573147,0.5890559909665244
989,359.18367346938777,157777.77777777778,0.9,0.8999999084222173,0.9543128551858486,0.8996852262424013,0.956385049254938
210,352.0408163265306,142222.22222222222,0.5,0.4999999679232761,0.6954344580736427,0.49657669989676556,0.6963321487762604
2564,375.5102040816327,153333.33333333334,0.6777777777777778,0.6704820545589129,0.823466227556004,0.6578310092161431,0.8175300773302813
4322,393.8775510204082,144444.44444444444,0.5888888888888889,0.3886157747994316,0.5888888890507133,0.3911973022653132,0.5894982388914604
82,350.0,157777.77777777778,0.5888888888888889,0.588888858918646,0.7646159200548759,0.5819507146248469,0.764996638402961
3482,384.6938775510204,157777.77777777778,0.5888888888888889,0.3983238787902809,0.595928131162664,0.4007932028840211,0.600034704161401
2605,376.530612244898,140000.0,0.7222222222222222,0.5311457970426534,0.7222222259555243,0.538677139445999,0.7259840787821742
3478,384.6938775510204,155555.55555555556,0.8555555555555556,0.7205873482750469,0.8555555557058143,0.7280258964371054,0.8554911962390077
1924,369.3877551020408,144444.44444444444,0.6777777777777778,0.6777775252515807,0.8295400906449277,0.6769428860586549,0.8324389994186976
1361,363.265306122449,153333.33333333334,0.5444444444444444,0.5444443910060274,0.7305140206685165,0.5425070557834468,0.7320401223231695
4319,393.8775510204082,142222.22222222222,0.9,0.7937193000584533,0.9000000000585567,0.7968105378145331,0.9030636197287067
1392,363.265306122449,160000.0,0.5888888888888889,0.5888888350100685,0.7642539152746913,0.5878510290287866,0.7658801035615634
321,353.0612244897959,144444.44444444444,0.5444444444444444,0.5444444088286554,0.7321906551747327,0.5415192347040645,0.7333203222501277
4667,396.9387755102041,153333.33333333334,0.8111111111111111,0.6522778728387594,0.8111111111865735,0.6608141713839257,0.8138357272158437
3695,386.734693877551,160000.0,0.7222222222222222,0.5357894723422967,0.7222222225198529,0.5369833489375777,0.7215657494213465
1543,365.3061224489796,148888.88888888888,0.6333333333333333,0.6333332438849497,0.7985717624592559,0.6315038571009293,0.7994826460796329
569,355.1020408163265,153333.33333333334,0.9,0.8999999272794553,0.9544920650146228,0.8993020406174068,0.9569671185876043
513,355.1020408163265,142222.22222222222,0.6333333333333333,0.6333332846689167,0.799624553218874,0.6308087335463092,0.8014671336250448
828,358.16326530612247,144444.44444444444,0.8555555555555556,0.8555554551702588,0.9328061874764416,0.8568981987535376,0.9350750461613673
2879,378.57142857142856,155555.55555555556,0.9,0.7957961749296789,0.9000000002462294,0.796788563896605,0.9044005619223909
2592,375.5102040816327,160000.0,0.5888888888888889,0.588888662811951,0.7642537844640279,0.590482679051991,0.767922038583517
4891,398.9795918367347,160000.0,0.5444444444444444,0.3507298928925406,0.5444444446115793,0.35422734929867083,0.5439451972713332
3438,384.6938775510204,146666.66666666666,0.8555555555555556,0.7189070708982589,0.8555555556797552,0.7261036900498674,0.8555530377151717
3802,388.7755102040816,140000.0,0.5888888888888889,0.3875927515443135,0.588888889129301,0.39074306293619937,0.5891702078332466
4840,398.9795918367347,148888.88888888888,0.5,0.3100521391999923,0.5000000001570942,0.31035973764189967,0.4977921170299612
4203,392.8571428571429,140000.0,0.6333333333333333,0.4317407472119314,0.6333333334718156,0.4330256867223164,0.63462531344019
1777,367.3469387755102,155555.55555555556,0.8111111111111111,0.8111109109322513,0.9084887166404236,0.812826032141671,0.9098987844990052
1904,369.3877551020408,140000.0,0.6777777777777778,0.6777774121403897,0.8301715222172911,0.6766697463789828,0.8331863590828305
1702,367.3469387755102,140000.0,0.5888888888888889,0.5888887635284973,0.7676814939032205,0.587263746973469,0.7689002730919956
2985,379.59183673469386,157777.77777777778,0.7222222222222222,0.5628255660670197,0.7444362528726198,0.5608260903881603,0.7407164000586153
3212,382.6530612244898,142222.22222222222,0.5888888888888889,0.3881078813563422,0.5888888901679378,0.3877780389502701,0.5883715712784612
4532,395.9183673469388,146666.66666666666,0.5888888888888889,0.389116649823946,0.5888888890329719,0.3916211907816225,0.5892780235647167
3640,386.734693877551,148888.88888888888,0.5,0.3100521404997892,0.500000001711791,0.3049653524173526,0.5024917505178352
3556,385.7142857142857,151111.11111111112,0.7666666666666666,0.5901298719579874,0.7666666668613982,0.5939439767437451,0.7669519411113761
2699,376.530612244898,160000.0,0.9,0.7964483104873307,0.9000000005262815,0.7883513553771879,0.8979164831465956
3733,387.7551020408163,146666.66666666666,0.6333333333333333,0.4333204399259853,0.6333333336057495,0.4346750620523251,0.632895704996319
4740,397.9591836734694,148888.88888888888,0.5,0.3100521392107459,0.5000000001699592,0.3110260799492816,0.4981341437906752
4390,393.8775510204082,160000.0,0.5,0.3121777982975103,0.5000000003688466,0.31303324568613344,0.499120989995944
3935,389.7959183673469,146666.66666666666,0.7222222222222222,0.5327596551309317,0.7222222223667266,0.5342099089463617,0.7237696114664138
3830,388.7755102040816,146666.66666666666,0.5,0.3096103178921315,0.5000000005534635,0.30776328821274385,0.499147882901039
358,353.0612244897959,151111.11111111112,0.8555555555555556,0.8555554950715261,0.9323987294868268,0.8561036105944915,0.9350435015838328
4636,396.9387755102041,146666.66666666666,0.7666666666666666,0.5891169437944072,0.7666666667465223,0.5959688397732461,0.7682821566883546
2795,377.55102040816325,160000.0,0.7222222222222222,0.6538229957896539,0.8112369032175203,0.6525023870252671,0.809727608803651
732,357.1428571428572,146666.66666666666,0.5888888888888889,0.5888888427600526,0.7664945453214297,0.5869719488626828,0.7681883366593847
2850,378.57142857142856,151111.11111111112,0.5,0.4999993499675493,0.6936014980316101,0.4977309125617436,0.6905258851273678
4530,395.9183673469388,146666.66666666666,0.5,0.3096103175912421,0.5000000001932713,0.3114969496191709,0.49865100833882486
4334,393.8775510204082,146666.66666666666,0.6777777777777778,0.481032338366698,0.6777777779026165,0.4824585810768954,0.6795310673814068
2098,370.4081632653061,160000.0,0.8555555555555556,0.8555550308140394,0.93187732655184,0.8614850689475767,0.9367331300558329
4301,393.8775510204082,140000.0,0.5444444444444444,0.3465483993722383,0.5444444446163104,0.34959496170320903,0.5441417202606078
1467,364.2857142857143,153333.33333333334,0.8111111111111111,0.8111109773752936,0.9086609526668268,0.8118677506389578,0.9099792597883818
529,355.1020408163265,144444.44444444444,0.9,0.8999999138429873,0.9548634017033636,0.8999828793618168,0.9574396091642609
4850,398.9795918367347,151111.11111111112,0.5,0.3104881876891791,0.50000000016352,0.31117167920001587,0.49797050798993076
1679,366.3265306122449,155555.55555555556,0.9,0.8999997303969902,0.9544018538598158,0.9084116228085167,0.9567457911992279
207,352.0408163265306,140000.0,0.8111111111111111,0.8111110491397405,0.90973946963482,0.8116850814239498,0.9127339449465799
1943,369.3877551020408,148888.88888888888,0.6333333333333333,0.6333331831924963,0.7985717196115848,0.6320314780291596,0.8003466365979348
3242,382.6530612244898,148888.88888888888,0.5888888888888889,0.3934092534063884,0.5928375379216757,0.3975740944498173,0.5983453876091273
3855,388.7755102040816,151111.11111111112,0.7222222222222222,0.5337974854144687,0.7222222223969024,0.5352662089369118,0.7229109913920948
501,355.1020408163265,140000.0,0.5444444444444444,0.5444444031055025,0.7330630402546862,0.5423912077361995,0.7344149163782304
1107,361.2244897959184,140000.0,0.8111111111111111,0.8111109712541571,0.9097394274457348,0.8116543249930777,0.9110114970946859
1807,368.36734693877554,140000.0,0.8111111111111111,0.8111067647984846,0.9097371488849234,0.7973983313013275,0.9051661485479194
2123,371.4285714285714,144444.44444444444,0.6333333333333333,0.6333330170822351,0.7992688449045564,0.6336726440021894,0.8026966669390756
1163,361.2244897959184,153333.33333333334,0.6333333333333333,0.6333332744745814,0.7978920808276209,0.631850607642104,0.7993707618299941
1268,362.2448979591837,153333.33333333334,0.8555555555555556,0.8555554336558617,0.9322661209812312,0.8569648259300485,0.933652556592323
4032,390.8163265306122,146666.66666666666,0.5888888888888889,0.3891166499059874,0.5888888891185685,0.39224524299655517,0.589098086567843
347,353.0612244897959,148888.88888888888,0.8111111111111111,0.811111053872081,0.9090116207482868,0.811781371626107,0.9119231706459245
554,355.1020408163265,151111.11111111112,0.6777777777777778,0.6777777305638487,0.8286230997579227,0.6751914272423484,0.8306725302002184
2815,378.57142857142856,142222.22222222222,0.7222222222222222,0.5316916753935819,0.7222222231205991,0.5326541343943656,0.7214264162357964
2383,373.4693877551021,157777.77777777778,0.6333333333333333,0.6333331145100579,0.7972288481062505,0.6335486659580201,0.8004762053398802
296,352.0408163265306,160000.0,0.7666666666666666,0.7666666233296873,0.8829254911298229,0.7649489916991448,0.8851281540980607
2978,379.59183673469386,155555.55555555556,0.8555555555555556,0.7205873485275762,0.8555555558631858,0.7261205143818926,0.8597510703788922
1218,362.2448979591837,142222.22222222222,0.8555555555555556,0.8555553748162,0.932945378123095,0.8581089510500387,0.933650359592512
3362,383.6734693877551,153333.33333333334,0.5888888888888889,0.3962486059916096,0.5947675576628937,0.3991414908412312,0.5991464923982683
4506,395.9183673469388,140000.0,0.7666666666666666,0.5875408288335616,0.7666666667443436,0.5939576090379333,0.7676716619754163
2301,373.4693877551021,140000.0,0.5444444444444444,0.5444440556181064,0.7330627599798687,0.5457640277824916,0.7344561440290065
4954,400.0,151111.11111111112,0.6777777777777778,0.4820695530321626,0.6777777778703514,0.4870000044117846,0.6782849073897933
2155,371.4285714285714,151111.11111111112,0.7222222222222222,0.7222217788580663,0.8570845763648427,0.7208371450589168,0.8600491571433846
857,358.16326530612247,151111.11111111112,0.8111111111111111,0.8111110340493247,0.9088352398971824,0.8122067768012781,0.911231034335068
3168,381.6326530612245,153333.33333333334,0.8555555555555556,0.7201764362508906,0.8555555557572655,0.727656678182094,0.8575602818388737
2502,375.5102040816327,140000.0,0.5888888888888889,0.5500255849231176,0.7375447794223001,0.5579866933720234,0.7408019745574299
1884,368.36734693877554,157777.77777777778,0.6777777777777778,0.6777776618526914,0.8277394531378036,0.675744231761912,0.8285790606147947
4769,397.9591836734694,153333.33333333334,0.9,0.7954629513281236,0.9000000000552534,0.7991744093707863,0.9026529977516687
1771,367.3469387755102,155555.55555555556,0.5444444444444444,0.5444443755671345,0.7301081291926943,0.5419399840892412,0.7313193978913144
332,353.0612244897959,146666.66666666666,0.5888888888888889,0.5888888509916712,0.7664945515339838,0.5853899325852638,0.7678294662334524
3524,385.7142857142857,144444.44444444444,0.6777777777777778,0.4805027225867148,0.6777777780392188,0.48102999424247395,0.6772438820842448
4576,395.9183673469388,155555.55555555556,0.7666666666666666,0.5911145908559118,0.7666666667604367,0.5968102856368951,0.7690955619640923
3272,382.6530612244898,155555.55555555556,0.5888888888888889,0.4446164394903883,0.6422524325117585,0.4321268635376567,0.629302796601554
1637,366.3265306122449,146666.66666666666,0.8111111111111111,0.8111108515489186,0.9091900540446944,0.8138485071124891,0.9115748241203219
3278,382.6530612244898,155555.55555555556,0.8555555555555556,0.7205873483370709,0.8555555557444702,0.7280948162374772,0.8570482452656176
4465,394.8979591836735,153333.33333333334,0.7222222222222222,0.5343056407853759,0.7222222223339659,0.5372092429301475,0.7242872897181972
1122,361.2244897959184,144444.44444444444,0.5888888888888889,0.5888888275750328,0.7668849267072331,0.5874144958101062,0.7683512401268588
134,351.0204081632653,146666.66666666666,0.6777777777777778,0.6777777366811287,0.8292306193289043,0.6737395614579549,0.8313619812890836
794,357.1428571428572,160000.0,0.6777777777777778,0.6777777311037942,0.8274519505846717,0.6752944189604065,0.8291104633345338
1156,361.2244897959184,151111.11111111112,0.7666666666666666,0.7666665786285729,0.8837741464427129,0.766621055187592,0.8853943979270195
3550,385.7142857142857,151111.11111111112,0.5,0.3199043586946389,0.5111617047582175,0.314164452752446,0.5150334866801661
4958,400.0,151111.11111111112,0.8555555555555556,0.7197595404333759,0.8555555556125488,0.7279564828408249,0.8564043073333327
2512,375.5102040816327,142222.22222222222,0.5888888888888889,0.5701341816514552,0.7529503637136206,0.5704059426398421,0.751385112511629
2692,376.530612244898,160000.0,0.5888888888888889,0.5888885813519462,0.764253722582745,0.5913016395662353,0.768318258006238
2131,371.4285714285714,146666.66666666666,0.5444444444444444,0.5444443017565785,0.7317631416473198,0.5426310514631844,0.7331406836112531
1690,366.3265306122449,160000.0,0.5,0.4999999481488805,0.6918624353368719,0.49487835941175884,0.6930994669801507
2630,376.530612244898,146666.66666666666,0.5,0.4999996232399825,0.6945056699909791,0.4985770671220915,0.6938186996220106
3881,388.7755102040816,157777.77777777778,0.5444444444444444,0.3502890602760926,0.5444444452692415,0.3486980607954789,0.542990316057143
4191,391.83673469387753,160000.0,0.5444444444444444,0.3507298931064663,0.5444444448501709,0.3526841841779097,0.5429659591950398
1870,368.36734693877554,155555.55555555556,0.5,0.4999999350470873,0.6927212546852491,0.49352904445621953,0.6933590113158583
2998,379.59183673469386,160000.0,0.8555555555555556,0.7213919040211925,0.8555555559448861,0.7246569385802405,0.8591312994445294
4664,396.9387755102041,153333.33333333334,0.6777777777777778,0.4825775743742821,0.6777777778909969,0.48515530634661264,0.6793830275669757
687,356.1224489795918,157777.77777777778,0.8111111111111111,0.8111110511345343,0.9083185958475234,0.811587838901112,0.9106019058089172
720,357.1428571428572,144444.44444444444,0.5,0.4999999610014378,0.6949670476879463,0.49635368050180595,0.6959921562746306
784,357.1428571428572,157777.77777777778,0.6777777777777778,0.6777777297401963,0.8277394982269278,0.6754631913477039,0.8294950196718378
693,356.1224489795918,160000.0,0.6333333333333333,0.6333332927155038,0.7969033568508376,0.6299798618427588,0.7983581619047175
3798,387.7551020408163,160000.0,0.8555555555555556,0.7213919035971836,0.8555555556801968,0.7286485730777215,0.8551279046899987
338,353.0612244897959,146666.66666666666,0.8555555555555556,0.8555554906952235,0.9326687090265878,0.856381300250749,0.9355078822476064
507,355.1020408163265,140000.0,0.8111111111111111,0.8111110349486975,0.9097394619478104,0.8119606195408917,0.9122784065289595
3714,387.7551020408163,142222.22222222222,0.6777777777777778,0.479965469650016,0.6777777779684132,0.4804583549361147,0.6784953040260232
2981,379.59183673469386,157777.77777777778,0.5444444444444444,0.5444428746503174,0.7297060503521923,0.5416540233515164,0.7258106242909159
3592,385.7142857142857,160000.0,0.5888888888888889,0.391985396104498,0.5888888960084945,0.39651608380915554,0.5952279737136
1343,363.265306122449,148888.88888888888,0.6333333333333333,0.63333325895691,0.7985717730997519,0.6316993297384219,0.799673269717563
1830,368.36734693877554,146666.66666666666,0.5,0.4999999206357328,0.6945059282720584,0.4928018947098197,0.6945665203848692
2994,379.59183673469386,160000.0,0.6777777777777778,0.5810584297718446,0.7582697827236623,0.5769303445298508,0.7528988453814696
2674,376.530612244898,155555.55555555556,0.6777777777777778,0.6525735844247648,0.8109976601594192,0.6477379972021229,0.8094000117207085
914,359.18367346938777,142222.22222222222,0.6777777777777778,0.6777777075521548,0.8298538757872138,0.6760074955234141,0.8311921342172682
3807,388.7755102040816,140000.0,0.8111111111111111,0.6493696410591187,0.8111111112100682,0.6554251650076676,0.8137201812998531
2545,375.5102040816327,148888.88888888888,0.7222222222222222,0.6303862896851964,0.7964866289825577,0.6248337325112091,0.7899228489386758
1552,365.3061224489796,151111.11111111112,0.5888888888888889,0.5888888154876363,0.7657288174828923,0.5873577621873334,0.76693724019906
4686,396.9387755102041,157777.77777777778,0.7666666666666666,0.591596872549024,0.7666666667577635,0.5975853688575556,0.76893406891625
4544,395.9183673469388,148888.88888888888,0.6777777777777778,0.481554543247068,0.6777777778908759,0.4838359894925146,0.6793833259249746
3421,384.6938775510204,144444.44444444444,0.5444444444444444,0.3475216731272724,0.5444444456922483,0.3460215458868737,0.5444512259994269
3684,386.734693877551,157777.77777777778,0.6777777777777778,0.4835734346120144,0.6777777781575942,0.48337956335294885,0.6762444912812893
2231,372.4489795918368,146666.66666666666,0.5444444444444444,0.5444442722406935,0.731763117768686,0.5436208477262007,0.7335750928578506
3485,384.6938775510204,157777.77777777778,0.7222222222222222,0.5353014448012123,0.7222222226260673,0.5360498983148347,0.7215687058778825
4730,397.9591836734694,146666.66666666666,0.5,0.3096103175659181,0.5000000001629671,0.31024175569090495,0.4979831339579809
2936,379.59183673469386,146666.66666666666,0.7666666666666666,0.5891169443212474,0.7666666671439856,0.5920952224978963,0.7672288444579367
17,350.0,142222.22222222222,0.8111111111111111,0.811111057768373,0.909554025570358,0.8113219298043858,0.9128598791456279
2818,378.57142857142856,142222.22222222222,0.8555555555555556,0.7180283982352562,0.8555555557681794,0.7246397968079883,0.8570308320078556
181,351.0204081632653,157777.77777777778,0.5444444444444444,0.544444415705258,0.7297073029715025,0.5388484866262478,0.7306414200236848
1060,360.2040816326531,153333.33333333334,0.5,0.4999999596383631,0.6931588358033548,0.49603751003582186,0.6944394741241885
4,350.0,140000.0,0.6777777777777778,0.6777777351527084,0.8301717343629526,0.6737435823674955,0.8324374805052479
630,356.1224489795918,146666.66666666666,0.5,0.4999999638237316,0.6945059657797924,0.4964481189693063,0.6956006563329854
1691,366.3265306122449,160000.0,0.5444444444444444,0.5444443858127707,0.7293113051734906,0.5425312517829632,0.7308451714135725
162,351.0204081632653,153333.33333333334,0.5888888888888889,0.5888888564408953,0.7653532528381888,0.583344682838969,0.7661154266524401
4426,394.8979591836735,144444.44444444444,0.7666666666666666,0.5885993666737438,0.7666666667527657,0.5943933310204784,0.7688595879103086
4592,395.9183673469388,160000.0,0.5888888888888889,0.3919853894409509,0.588888889075638,0.3954353232855666,0.5893017565873674
4653,396.9387755102041,151111.11111111112,0.6333333333333333,0.4343373955008009,0.6333333334590038,0.43667710465662624,0.6344589924174542
4256,392.8571428571429,151111.11111111112,0.7666666666666666,0.5901298718404071,0.7666666667726305,0.5947976440561293,0.7691839301787162
1879,368.36734693877554,155555.55555555556,0.9,0.8999994484478003,0.9544017167452958,0.9103027905957919,0.9617829421735125
4147,391.83673469387753,148888.88888888888,0.8111111111111111,0.6513369419094527,0.8111111112047512,0.6584946709171646,0.8141910173457877
4541,395.9183673469388,148888.88888888888,0.5444444444444444,0.3484685587109016,0.5444444446183526,0.3516010957593235,0.5439274042852088
1747,367.3469387755102,148888.88888888888,0.8111111111111111,0.8111108168384246,0.9090114914205584,0.8142574053958619,0.9118692220950078
2000,370.4081632653061,140000.0,0.5,0.4999998744255535,0.6959082931984278,0.4936231478479247,0.6956641794633258
